id_user,id_novel,nama_user,tanggal_ulasan,ulasan,rating_user
U2400079,NI240048,gieb,16 Juni 2008,"Kremil berlatar belakang kehidupan sosial pada masa pemberontakan PKI Madiun dan sesudahnya. Marini adalah anak seorang yang membenci PKI. Suatu ketika Marini tahu bahwa Ayah, ibu dan adik-adiknya telah dibunuh PKI. Cerita selanjutnya adalah usaha Marini dalam mencari pembunuh keluarganya. Dalam pencariannya Marini memakai berbagai nama samaran antara lain Suyati. Pencariannya difokuskan di kompleks pelacuran antara lain di Silir dan Kremil. Novel ini banyak menceritakan kehidupan orang-orang di kompleks pelacuran daripada kehidupan Suyati sendiri. Seolah-olah pengarang ingin mengekspos kehidupan di sebuah kompleks pelacuran (catatan: Istilah pelacur dan pelacuran sebenarnya tidak begitu pantas ditulis karena mengandung suasana emotif dan menjaga jarak. Namun karena sulitnya mencari padanan kata yang ringkas maka kata ini digunakan dengan kesadaran penuh tanpa suasana emosi), baik mengenai pelacurnya, induk semangnya, maupun keluarga induk semang yang terdiri dari suami, anak, dan pembantunya. Kremil dimuat secara bersambung di Kompas 7 Agustus 1995 – 9 Januari 1996.",4
U2400080,NI240014,Gielang,16 Februari 2023,Edan!,5
U2400081,NI240016,Ginan Aulia Rahman,20 Juli 2015,"Setelah membaca buku Dilan bagian dua sampai habis, saya teringat dengan perkataan Sudjiwo Tejo

“Menikah itu nasib, mencintai itu takdir. Kita bisa berencana menikahi siapa tp tak dapat kita rencanakan cinta kita tuk siapa.. Nasib bisa diperjuangkan tapi takdir tidak bisa ditolak.”

Takdir telah membuat Milea dan Dilan Saling mencintai, tapi nasib berkata lain. keduanya berpisah dan menikah dengan pasangan masing-masing. Perih, lebih perih dari shampoo yang masuk ke mata ketika mandi.

Pidi Baiq sedang curcol melalui novel ini, betapa dia cinta pada Milea Adnan Husein. Tapi seperti biasa, Pidi Baiq selalu punya cara untuk menyampai perasaan dan pikirannya dengan cara yeng berbeda. Dia lempar batu sembunyi tangan, menjadikan benak Milea sebagai sudut pandang cerita. Seolah kisah ini tentang orang lain, padahal novel ini curahan kenangan masa lalu Pidi.

Cerita di novel Dilan bagian kedua tidak seajaib yang pertama (pendapat pribadi saya). Cerita tentang Dilan hanya sedikit. Selebihnya cerita tentang tokoh-tokoh lain yang ada di kehidupan Milea.

Cinta itu tidak adil, banyak orang yang baik kepada Milea, tapi hati Milea tetap cenderung pada Dilan. Padahal Dilan banyak kekurangan, ya namanya manusia. Ini semakin menguatkan pendapat saya kalau cinta itu bukan karena, tapi walaupun

walaupun Dilan anak geng motor
walaupun Dilan suka berantem
walaupun Dilan sudah punya pacar baru
walaupun Dilan Sudah jauh entah di mana
Cinta Milea hanya untuk Dilan

Begitulah kejamnya takdir cinta. Ketika kita berpisah dengan orang yang kita cintai, suara Adele terdengar sayup-sayup

Why don't you remember?
Don't you remember?
The reason you loved me before,
Baby, please remember me once more,
 ",3
U2400082,NI240001,Glenn Ardi,18 Oktober 2014,"Dulu seorang teman pernah berkata :

"" Jika Amerika memiliki F.C Fitzgerald,
Perancis memiliki Victor Hugo,
Rusia memiliki Fyodor Dostoyevsky,
Jerman memiliki Johann Wolfgang von Goethe
dan Jepang memiliki Haruki Murakami
Maka, Indonesia memiliki seorang Pramoedya Ananta Toer ""

Penasaran, karena saya sudah baca beberapa karya sastra dunia, tapi baru sedikit karya sastra Indonesia yang saya baca. Maka pada suatu kesempatan saya sempatkan membaca karya Pramoedya yang paling dikenal - Bumi Manusia.

Bumi Manusia adalah buku pertama dari Tetralogi Pulau buru yang menceritakan tentang pertentangan batin yang dialami seorang intelektual Indonesia pada masa pra-kemerdekaan bernama Minke (terinspirasi dari RM Tirto Adisuryo). Bersama Minke kita sebagai pembaca diajak untuk mengalami langsung serta terlibat dalam masa perjuangan pra-kemerdekaan Indonesia, juga tentang pandangannya terhadap pendidikan serta bagaimana pendidikah dapat merubah derajat manusia dan juga nasib bangsanya.

Naskah cerita ini dibuat pada masa Pram diasingkan di penjara Pulau Buru. Setelah naskah ini berkali-kali disembunyikan, kejar-kejaran sama sipir, sampai mungkin dikubur di dalam tanah, disita, ditulis ulang kembali, diceritakan dari mulut ke mulut oleh kawan-kawan Pram di penjara, kemudian ada juga sebagian dari naskahnya yang diselundupkan ke luar negeri (Australia) sampai pada akhirnya diterbitkan dalam bahasa Inggris dan Indonesia pada tahun 1975.

Setelah membaca bukunya, saya menjadi begitu paham arti dari kebesaran nama seorang Pramoedya Ananta Toer. Pram yang lebih lama menghabiskan hidupnya dalam penjara, yang mencoba menulis jejak langkah pemikirannya - agar tetap abadi, tidak hilang ditelan jaman. Ternyata, nama besarnya memang bukan cuma isapan jempol belaka.

Memang pantaslah jika buku ini disebut-sebut sebagai karya sastra terbesar Indonesia. Pantaslah jika buku ini mendapat 12 perhargaan internasional.

dan memang pantas.. jika karya sastra Indonesia yang satu ini, disejajarkan dengan karya-karya besar sastra dunia.",5
U2400083,NI240018,Gyan Tika ,28 Mei 2017,"ceritanya sangat sangat mainstream dan predictable... tapi saya suka dengan cara penulis menceritakannya, membuat pembaca tetap penasaran hingga akhir.",2
U2400084,NI240018,"Habibi Lubis
",2 Februari 2011,"sebuah kisah tentang cinta yang nyaris sempurna, kecuali rasa sakit karena persahabatan itu sendiri... pas banget.. like dizzzzz",4
U2400085,NI240007,mollusskka,5 Juli 2020,"Ini merupakan buku Tere Liye yang pertama kumiliki dan juga yang pertama kubaca. Kesan pertama, aku suka, baik itu dengan plot dan juga gaya penulisannya. Dengan kisah cinta yang terbilang biasa, penulis masih mampu membuatku jumpalitan penasaran sama akhir dari kisah Danar, Ratna dan Tania. Tokoh Danar benar-benar bikin gemas dengan kebisuannya. Dia baik setengah mati, tapi nyebelinnya juga setengah mati. Kenapa sih dia bisa jadi seperti patung begitu?

Namun, daun yang jatuh memang tak pernah membenci angin. Karena itu, aku pasrah aja meski akhir ceritanya tak seperti yang kuharapkan. Perjalanan membaca buku dengan narasi yang terbilang padat, bahasa yang terbilang baku, toh tetap mampu memberikan kenikmatan buatku. Itu yang penting, kan? Nilai moralnya pun bagus. Tapi untuk perkenalan pertama ini aku cukup kasih 3,5 bintang aja dulu. Karena ada beberapa hal pribadi yang bikin aku ogah kasih 4 bintang. Semoga buku berikutnya akan jauh lebih menyenangkan unuk dibaca.

Baca juga review ini di blogku: https://mollusskka.wordpress.com/2017...",3
U2400086,NI240018,Hairi,24 Desember 2010,"Pernah tidak merasa tertipu dengan tulisan di cover depan atau belakang sebuah buku? Yang di cover itu tertulis cerita yang begini dan begitu tapi ternyata isinya tak seperti yang ada dalam pikiran kita ketika membaca isi tulisan di cover. Atau malah tulisan di cover tidak mampu menjelaskan isi bukunya. (Tulisan di cover yang saya maksud bukan endorsement ya…)
Atau pernahkah mengalami hal yang sebaliknya? Saat membaca tulisan di cover depan atau belakang yang isinya ternyata sangat sesuai dengan isi bukunya Jika hal itu ditanyakan pada saya, maka ya. Saya pernah menemukan buku itu. Di sebuah buku berjudul Refrain yang ditulis Winna Efendi, di cover depan sebagai sub judulnya tertulis Saat Cinta Selalu Pulang. Saya menunggu-nunggu apa maksud dari kalimat itu dan saya menemukan maksudnya saat selesai melahap buku ini.
Begitupun dengan tulisan di cover belakang :
Tidak ada persahabatan yang sempurna di dunia ini. Yang ada hanyalah orang-orang yang berusaha sebisa mungkin untuk mempertahankannya.
Ini bisa jadi sebuah kisah cinta biasa. Tentang sahabat sejak kecil, yang kemudian jatuh cinta kepada sahabatnya sendiri. Sayangnya, di setiap cerita harus ada yang terluka.
Ini barangkali hanya sebuah kisah cinta sederhana. Tentang tiga sahabat yang merasa saling memiliki meskipun diam-diam saling melukai.
Ini kisah tentang harapan yang hampir hilang. Sebuah kisah tentang cinta yang nyaris sempurna, kecuali rasa sakit karena persahabatan itu sendiri.
Berjalannya cerita juga bikin saya tau.. apa yang dimaksud oleh tulisan tersebut. Apa maksud saling memiliki tapi saling melukai. Apa yang dimaksud tentang harapan yang hampir hilang dan lain sebagainya.
Intinya.. sy rasa apa yang tertulis di cover buku ini.. Passs banget dengan isinya. Entah ini kelebihan Winna sebagai penulis atau gagas sebagai penerbit. Hal yang sama sy dapatkan waktu melahap Ai yang juga ditulis Winna.
Dan sama seperti yang sy sampaikan waktu menulis tentang Ai, sy suka gaya menulis Winna. Jika mbak Ade Anita pernah mengatakan tulisan yang bagus itu adalah ketika kita bisa membawa pembaca penasaran dan tak ingin berhenti membacanya, sy rasa Winna punya kelebihan ini.
Tentang Refrain..
""Jangan terlalu cepat menyimpulkan sesuatu jika belum mengetahui cerita selengkapnya""
Setidaknya kalimat itu jadi pelajaran buat sy yang udah menyimpulkan kalau Refrain itu mirip bener dengan Ai. Sama-sama mengupas tentang cinta segitiga dalam lingkup persahabatan. Bedanya Ai melibatkan dua cowok dan satu cewek. Sementara Refrain 2 cewek dan 1 cowok. Huhu.. Ternyata sy salah. Walaupun sama-sama berkutat tentang cinta dan persahabatan tapi Refrain punya konflik yang lebih kompleks dan apa ya.. Gaya menulis Winna lebih matang. Wkwkwk.. Sotoy banget deh :p
Refrain bercerita tentang persahabatan Niki dan Nata sedari kecil. Setelah mereka SMU masuk lagi satu orang dalam lingkaran persahabatan mereka Annalise. Sosok gadis bule yang ibunya adalah model terkenal yang dikagumi Niki. Setelah itu, muncul lagi seorang cowok kapten tim basket sekolah lain yg tertarik kepada Niki dan bikin Niki klepek-klepek dengan sikap gentlementnya, Oliver.
Cerita pun mengalir dengan konflik yang.. hemm.. meliuk-liuk. Perasaan-perasaan yang tumbuh di hati masing-masing tokoh menjadikan situasi semakin rumit dan saya benar2 suka dengan covernya yang bentuk amplop itu.. amplopnya bisa dipakai buat surat-suratan.. :p
Ada beberapa hal yg sy suka dari buku itu yg menjadi catatan tersendiri buat sy, tapi mau dibikin tulisan tersendiri aja deh....
Kalimat yang sy garis bawahi sepanjang membaca Refrain..
Penolakan berarti pengejaran yang lebih kukuh (pas nih buat para penulis yang karyanya selalu ditolak)
Manusia akan menua, tempat bisa berubah, kita bisa melupakan. Karena itulah kamera digunakan, untuk merekam hal-hal yang tidak dapat diingat manusia dengan sempurna
Teman sejati adalah orang-orang yang bisa nerima aku apa adanya.
Kita nggak bisa memaksakan perasaan seseorang untuk menyukai kita. Yang bisa kita lakukan cuma merelakan, berharap supaya dia bahagia
Membuat pilihan bukan berarti harus meninggalkan salah satu (mengharapkan hujan di langit tanpa menumpahkan air di tempayan)
Janji itu sepertinya lebih mudah diucapkan daripada dilaksanakan
Ada 3 jenis orang di dunia ini : orang yang memiliki mimpi lalu memilih untuk mengejarnya sampai dapat, orang yang memiliki mimpi, tapi tidak melakukan apa-apa untuk menjadikannya nyata, dan orang yang sama sekali tidak mempunyai mimpi
Karena cinta tidak ingin bertahan dalam hati dua orang yang tidak menginginkan hal yang sama. Karena jika salah satunya tidak memiliki ruang yang cukup untuk cinta, maka cinta itu akan beranjak pergi.",3
U2400087,NI240011,Halida Hanun,13 Januari 2015,INI BUKU APAAAA??? KOK BAGUSNYA KEBANGETAN?!!!,5
U2400088,NI240036,Hana Ahmad,1 April 2015,"Aduh kasihan. Bagaimana ya, ketika hati kita sedang berdegup dengan lajunya saat terkait dengan panahan cinta seseorang, namun rupanya ia hanyalah sebuah rasa yang tidak sempurna, hanya sendirian, seperti bertepuk sebelah tangan.

Semuanya jadi serba tidak kena, bertemu perempuan asing di sebuah acara, diusik hati dengan perempuan - teman rapat si ibu, perempuan yang mencintai kamu namun sudah berkahwin dan mimpi berkahwin dengan perempuan sekian sekian dan penasaran dengan perempuan yang baru dikenali di sebuah kedai kopi. ah, sememangnya cinta tidak pernah tepat waktu.

Bahagian yang paling saya suka pastilah di mozek dua belas; Berkas Kenangan.",3
U2400089,NI240024,Hanifah,13 Juli 2012,"Setelah hampir 3 tahun membacanya, yang paling saya ingat adalah momen ketika air mata saya terus mengalir. Bukan menangis tersedu-sedu, namun sesenggukan karena tiap kata yang lewat saya baca menahan napas saya.
Oke cukup lebay tapi sungguh, apalagi saat Tara memanggil Tatsuya untuk jangan pergi. Bersamaan dengan penggambarannya di kepala, saya menangis sambil memukul-mukul dada saya supaya napas tetap ada.
Mengenai cerita yang menurut saya klise; hubungan yang ternyata sedarah, namun kelebihannya adalah terdapat alur yang mengalir dan menarik dalam upaya mengulik kisah yang menyakitkan tersebut.
Terakhir, dari novel ini pula saya jadi belajar dan terbiasa dalam menghadapi sad ending. Karena saya sadar, justru dengan musibah yang dialami Tatsuya membuat cerita ini terkesan nyata karena tidak ada yang sempurna di dunia ini.
Dari novel inilah saya langsung menekuni tetralogi empat musim lainnya karena jujur meskipun ini novel seri kedua tapi merupakan novel pertama yang saya baca.
Dan saya rasa, saya tidak salah.",4
U2400090,NI240022,Happy Virgina,12 Oktober 2014,dari buku ini aku belajar untuk mengikhlaskan suatu hal yang dicintai. melepaskannya dan membuka lembaran baru. :),4
U2400091,NI240029,Hasita,6 Maret 2018,"Bisa dibayangkan jika kamu ditinggal sendirian di tempat dimana semua orang membencimu? Mengerikan, bukan?

Sebelum membaca buku ini, aku sudah terlebih dahulu menamatkan cerita Peter (si ketua geng) kemudian beralih ke Janshen karena kalau dilihat dari review, Janshen paling banyak menggugah hati para pembaca.

Dia berhasil. Lebih tepatnya Kak Risa berhasil menuliskan kalimat demi kalimat yang menyayat hati. Waktu membaca Peter aku sedih tetapi tidak menangis, namun ketika membaca buku Janshen aku hampir selalu menangis ketika Anna dan Janshen sedang berdialog atau hanya sekadar narasi yang menampilkan mereka berdua saja.

Janshen mungkin yang paling beruntung karena memiliki kedua orang tua dan ketiga kakak yang sangat menyayangi dirinya namun seketika kebahagian itu luntur saat kedua orang tua dan kedua kakak Janshen (Lizbeth dan Reina) memutuskan untuk pergi ke Netherland—berobat untuk kedua kakaknya.

Janshen dan Anna tinggal berdua di Hindia Belanda (Indonesia), walau terkenal dengan keluarga baik tetapi masih banyak masyarakat Hindia Belanda yang membenci mereka terlebih saat Nippon sudah masuk ke Hindia Belanda.

Sebagian besar warga Netherland habis disiksa, disekap, dan dibunuh.

Anna berusaha melindungi Janshen, tetapi suatu hati rakyat Hindia Belanda membocorkan pada Nippon bahwa kedua anak Netherland itu masih berada di rumah. Anna tertangkap, Janshen diselamatkan oleh Satirah (sahabat Reina, Pribumi yang menjadi sahabat baik keluarga Janshen) namun sayang, Satirah ketahuan keluarganya dan membiarkan Janshen lari untuk menghindari Nippon.

Hari itu juga Janshen terus mencari keberadaan Anna. Kakak perempuan yang sangat disayanginya. Setelah sekian tahun berlalu hasilnya tetap nihil. Bocah kecil itu belum juga menemukan Anna.

••••

Well, cerita ini cukup menyedihkan. Kasih sayang antara saudara kandung terpapar rapi di sini.

😭😭😭",5
U2400092,NI240031,Hasita Visakha,5 Juli 2022,"Apakah aku puas ketika membaca kata TAMAT?
Nggak.

Tapi apakah ini ending terbaik untuk Rapijali?
YASHHHHH!! 😭👍💖

Di buku ketiga ini rasanya tumpang tindih, riweh, tapi seneng karena semua kebagian untuk diceritakan. Berfokus sama Jerami dan Poding beserta luka2 dari masa lalu mereka jadi inti konflik dalam buku ini. Ping di sini super nyebelin awalnya, aku malah bener2 simpati sama Jemi 💔😭 dia sempurna, tapi sebenernya nggak.

Menuju ending, aku rasanya ga bisa lepas senyum-senyum terus. Bukan cuma karena Jerami dan Poding yang akhirnya berlayar, tapi juga karena kehadiran Inggil dan Buto! Mereka berdua bener2 perpaduan OVJ 🤣 lawak tros, ghes.

Scene favorit aku adalah waktu Oding ditemukan sama Ping, Rakai confess ke Jemi, party setelah Rapijali comeback, Poding resmi pacaran, interaksi Buto-Inggil, dan adegan yang ada Socha! Pokoknya Rapijali adalah buku terbaik yang aku baca tahun ini dan mungkin akan sulit digeser oleh judul apa pun.

Jujur aja, sedih pas baca kata TAMAT
Karena aku masih penasaran dengan Jerami 😭

Emang ramuan kata Ibu Suri tuh kayak jimat. Tiap baca tulisan beliau selalu seperti punya dunia sendiri, yang aku harap, aku bisa ada di dalamnya.",5
U2400093,NI240019,Hasya Ihsan,25 Juni 2021,"Aku memang tidak pernah tertarik dengan romance book,, ya aku tidak pernah suka. Tapi aku penasaran sekali dengan buku ini, dan akhirnya aku membacanya.
Ceritanya sangat menyenangkan, aku selalu suka dengan kekeluargaan di kampung, mengingat aku adalah orang kota, aku iri sekali.
Awalnya aku kira ini akan jadi buku yang biasa saja, dengan plot yang biasa saja. Tapi wow, sungguh plotnya tidak terduga. Masih bisa ketawa-ketiwi baca buku ini, sampai tiba di akhir babnya, endingnya sangat tidak terduga.
Selain mengajarkan banyak hal tentang cinta, buku ini juga banyak mengajari tentang perjuangan meraih cita - cita, pentingnya persahabatan, kekeluargaan.
Bang Tere memang keren!",5
